Temperature,Speed,Load,Ac_Use,Terrain_Slope,Wind_Speed,Driving_Mode,Weather_Condition,Vehicle_Age,Tire_Type,Night_Driving,Urban_Driving,Highway_Driving,Average_Passengers,Cruise_Control_Use,Regenerative_Braking_System,External_Humidity,Road_Condition,Heat_Pump_System,In_Car_Device_Count,Charging_Frequency,Months_Since_Last_Maintenance,Energy_Consumption
-2.5971,49.4688,494.3064,1,-0.403,22.3534,0,2,9.4831,1,0,0,0,2.2246,0,0,36.8301,0,1,3,5.3889,8.8314,19.0344
8.0201,75.525,300.3268,0,9.2567,0.7137,1,2,0.8293,0,0,1,0,4.5016,0,0,53.0149,0,1,2,6.2516,8.2096,17.1799
0.7475,116.9411,306.6157,1,9.9994,15.9571,2,0,8.2488,0,0,0,1,4.2465,0,0,34.0736,2,0,1,6.1538,10.7125,19.5232
23.3973,115.2328,114.5259,0,6.0141,25.9924,2,1,3.5493,1,0,0,1,4.1126,1,1,22.5762,0,1,0,5.2429,11.7379,15.0064
16.349,91.5361,482.6107,0,-4.8363,3.996,1,1,1.9931,0,0,1,0,4.0953,1,0,38.0078,2,1,0,6.989,1.9692,15.7936
0.7534,101.8033,169.6934,0,-5.3777,24.2607,2,2,2.7256,0,0,1,0,1.7655,0,1,39.9379,1,0,0,0.101,8.0693,14.1738
-4.6303,45.8784,315.3362,0,-4.9273,46.2287,0,0,9.0189,0,0,1,0,4.5026,0,1,14.429,3,0,0,1.6663,3.5391,8.7418
27.3263,94.9493,258.2698,0,9.7357,34.2671,0,1,8.249,2,0,1,1,1.7874,0,0,48.8547,3,0,3,5.5408,0.9415,16.3452
2.0478,85.6246,266.2339,1,-3.2932,39.1126,0,0,0.1576,0,0,0,0,4.4528,1,0,63.696,2,1,2,2.3493,3.4789,17.6182
19.2487,38.2397,357.3201,1,4.1289,29.0207,0,0,1.4733,0,1,1,0,4.5663,1,1,10.4082,0,0,1,6.2412,1.0086,14.135
8.4769,40.1843,364.8355,1,9.1804,44.8179,1,0,6.7503,1,1,1,1,3.8495,1,1,53.1116,1,1,1,4.8537,7.1127,24.0515
18.4194,39.7599,161.7154,0,6.3919,7.3435,2,2,3.1741,2,1,1,1,3.8357,0,0,8.7862,1,0,1,0.1615,0.0694,19.7297
7.6261,95.1921,299.8347,0,1.9521,22.4893,1,2,9.1914,2,1,1,0,2.0428,0,0,85.6138,1,1,2,3.2555,7.4185,22.0669
-1.5224,42.7544,416.191,1,-6.6207,29.8517,1,2,7.865,0,1,1,0,2.2526,0,0,40.875,2,1,2,0.8105,8.5296,26.1793
3.918,72.0959,277.3146,0,-6.5012,43.6738,0,1,8.7504,2,0,0,0,3.2903,0,1,24.3141,1,1,1,6.2396,10.4826,9.7739
2.5223,62.1284,166.3218,0,-0.1515,15.4005,1,0,1.9287,2,0,0,0,3.2895,1,1,37.7455,0,1,4,1.3962,1.7944,10.3394
12.1208,79.5454,225.2868,0,9.0389,0.0564,1,2,1.5071,1,1,1,0,2.3583,1,1,65.185,1,0,4,0.8525,9.5964,18.9564
21.3314,93.5829,184.9518,0,8.0899,48.7207,1,0,9.3193,1,0,0,0,4.5861,1,1,47.7661,1,0,4,4.9589,10.3452,12.2513
5.5522,91.625,150.327,1,-6.6762,1.2989,0,0,4.0419,2,0,1,0,1.5248,0,1,60.2884,3,1,0,2.1245,10.2659,16.2878
-4.5172,76.3968,251.0325,1,-4.2456,7.6183,1,2,4.1572,1,0,1,0,2.5582,0,0,59.5974,3,1,1,4.4314,10.5132,21.5031
15.7575,71.7901,316.3745,1,1.7762,21.1023,0,1,6.8457,0,1,0,1,2.034,1,1,69.5427,3,0,0,5.2556,11.4357,16.8539
19.2304,65.8034,129.1006,0,-0.4514,24.8185,0,2,3.9745,1,0,1,0,4.7159,0,0,93.202,0,1,1,4.2077,5.7504,14.133
33.5148,107.5719,341.5293,1,-7.6127,41.7233,2,0,8.7519,0,1,1,0,1.5713,1,1,65.29,1,1,3,4.0542,3.267,26.7104
18.5788,59.7767,497.2098,0,-2.6139,22.3909,1,0,9.5907,1,0,1,1,2.883,0,0,16.4887,1,1,3,0.9693,8.5655,23.0811
13.8469,53.3429,485.65,1,9.0943,27.3715,0,1,3.3252,2,0,1,0,1.1685,0,1,45.6307,3,0,4,0.2359,2.9367,22.1157
17.9361,96.8984,431.6694,1,9.0288,10.0,2,2,2.0806,0,0,0,0,4.1139,0,1,19.0556,0,1,3,5.7889,6.1059,21.5272
32.116,62.3787,206.5364,0,1.1885,28.4579,2,0,0.7531,1,1,1,0,3.6448,1,1,13.6555,3,0,0,2.8636,6.9939,16.9416
28.1351,106.2299,108.963,1,2.7052,17.4192,2,0,2.1436,1,1,1,0,4.3709,1,0,74.4526,0,0,4,1.576,8.5432,26.0389
7.9191,59.51,433.4167,0,-5.5619,4.9366,0,0,1.3945,0,1,1,1,2.1714,0,0,15.5269,2,0,3,6.3174,9.0762,13.5536
4.4902,93.175,122.2881,1,4.8391,47.3231,0,0,0.2912,1,0,0,0,3.2118,0,0,78.0865,3,1,1,6.3834,11.9782,16.5449
5.5053,34.0598,182.2512,1,-8.9501,4.0842,1,2,0.4666,2,0,1,1,4.8336,1,0,52.2413,2,0,3,6.4592,10.9932,19.6022
15.1768,64.7007,317.7813,1,-5.5864,33.8939,0,2,5.0936,0,1,1,1,2.011,1,1,42.3923,3,0,4,1.7357,3.2419,23.2253
24.762,60.8907,171.3512,1,-9.8823,45.4097,1,2,7.0779,2,1,1,1,4.6153,1,1,87.3364,0,1,3,4.8015,10.9055,26.6998
15.1288,103.5011,433.5153,1,-2.286,8.9602,0,2,9.8326,0,1,1,0,4.7902,0,0,90.0064,2,1,3,3.7134,11.0018,27.15
-2.2881,117.035,410.8639,1,7.0052,11.8559,2,2,1.5568,0,0,1,0,2.5122,1,0,21.5413,0,0,1,3.9267,11.3826,23.8896
23.9432,71.4793,402.3078,0,9.6501,21.3353,0,1,6.9823,0,0,1,0,2.3266,1,1,80.0047,2,0,1,3.079,8.4218,15.2541
27.2388,104.2353,426.451,1,3.3551,14.7255,1,2,5.54,0,1,1,0,2.1329,1,1,60.5941,2,0,3,1.2415,7.1515,27.0399
6.5799,92.9725,187.8807,1,4.8973,37.9517,1,0,4.7813,2,1,1,1,4.371,1,0,49.627,2,1,0,2.7188,4.5395,25.5984
21.565,117.0647,391.557,0,-4.745,16.9077,2,2,7.2184,2,1,0,0,3.7349,1,0,23.7837,1,0,3,0.504,4.6667,21.1807
12.0637,102.9998,242.1126,0,0.4067,49.2918,2,1,2.3866,0,0,0,0,1.8375,1,0,80.2573,3,1,0,5.3914,7.4267,17.1083
30.5648,36.973,366.7379,1,4.7316,42.9394,2,0,3.1129,0,1,0,1,4.4204,1,0,88.1384,1,1,3,3.3762,9.5014,28.3688
28.809,94.1954,148.8087,1,-0.0545,44.7672,1,1,3.8461,2,0,0,0,1.766,1,0,72.9866,1,1,4,1.1194,3.526,23.6544
16.0173,78.195,382.2346,0,-8.2291,3.1832,0,0,1.824,0,0,0,1,2.9591,0,0,27.5947,0,1,3,3.9684,6.8631,12.62
22.6602,31.4792,488.8431,1,4.8173,8.8154,0,0,4.7862,0,1,1,1,1.4574,0,1,7.1007,2,0,0,0.4438,5.5553,20.0934
30.334,52.6182,117.4401,1,-5.6087,8.4684,1,2,1.3187,2,0,0,0,3.5933,0,0,47.8988,0,0,1,0.7856,6.8056,16.6288
14.8287,112.958,137.5316,1,-8.046,33.5982,1,1,3.1814,2,1,0,1,3.639,0,0,26.8325,0,1,0,4.4271,6.9296,20.3793
7.53,113.3455,149.4547,0,-0.4388,0.5956,1,1,1.1316,2,1,0,1,2.4492,0,1,34.2255,2,0,3,0.9917,10.7563,14.5887
25.1466,101.8965,272.2256,1,-8.5078,40.3213,1,0,0.3588,1,0,1,1,1.4162,1,1,33.0082,2,1,1,1.9193,0.7648,22.6917
3.8027,118.3602,216.3121,0,2.5889,27.3523,0,2,3.5521,0,1,0,1,3.1835,0,0,21.097,2,1,3,4.5941,6.9654,16.7372
10.5412,102.5891,422.7681,1,2.8095,28.3157,2,0,6.1755,2,0,1,0,4.6828,0,0,98.457,2,0,2,3.4745,9.8393,24.9981
29.6291,30.9184,289.5149,0,-4.866,26.8668,0,1,1.5189,0,1,0,0,4.1639,1,1,85.5621,0,0,3,1.2406,7.0533,11.3435
23.9769,55.9051,293.8149,0,9.2907,26.7673,1,0,9.9346,1,0,1,0,3.2969,0,0,8.2739,1,0,2,1.8017,5.064,15.9784
11.1524,32.7562,386.8152,1,6.489,9.8943,2,2,2.7435,2,0,0,0,1.301,0,0,83.8658,1,1,0,6.4513,3.523,20.8411
3.5898,38.4697,244.7876,0,-7.8083,14.159,0,1,0.2269,2,1,1,0,3.6232,0,0,2.5098,0,1,0,4.9673,11.7309,13.2111
9.2387,49.6957,241.2829,0,4.9702,24.3809,1,0,0.2803,0,0,1,0,2.3763,0,0,83.2505,1,1,3,2.0568,1.706,16.3001
6.3642,75.3203,402.7706,1,-2.9385,33.8922,1,2,6.6657,0,1,1,1,3.9522,0,0,19.4744,1,1,1,0.2574,3.8715,27.8233
2.0436,106.2779,412.0167,0,5.0058,13.5977,1,1,6.6987,2,0,1,1,1.1623,0,1,46.8907,2,0,0,5.9595,4.6333,13.0805
24.7333,107.577,105.7595,0,6.0159,40.3067,0,2,9.027,2,1,1,0,2.928,1,0,31.872,2,0,2,5.9001,5.5956,17.1971
5.0828,85.4582,157.5162,0,-6.9724,40.5297,0,0,0.9084,0,1,1,0,2.4253,1,1,57.8116,1,0,1,1.8765,6.5087,10.5964
13.1667,113.5358,185.2393,0,3.2368,13.694,0,1,3.7637,0,1,0,1,1.0579,1,1,44.6346,2,0,3,3.5991,9.5343,13.1628
10.4344,75.0056,240.6402,1,7.2546,28.0032,1,2,8.8927,2,1,0,1,2.8811,1,0,3.557,1,1,2,1.6141,9.3182,27.1554
34.2831,110.0132,216.5792,1,-3.5325,17.4461,0,1,7.9768,1,1,0,1,1.6074,1,0,75.1161,0,0,3,2.9833,1.4651,18.7168
10.6437,70.8659,367.408,1,-8.3934,9.5343,2,0,2.3345,0,1,0,0,1.0877,1,1,48.1595,1,1,1,0.5258,7.9542,21.2048
-1.8007,54.9503,431.2541,0,-9.4547,40.3,2,0,8.8997,0,1,0,0,3.4602,0,1,20.9994,2,1,4,0.4766,10.6561,18.3753
-1.407,112.4772,176.8348,1,-7.8,49.5741,1,2,6.8082,0,0,0,1,4.9474,0,0,59.5451,2,0,1,1.3003,0.5182,17.6797
18.6301,64.9142,325.192,0,-9.9159,28.286,2,1,2.6432,2,1,1,0,3.7096,0,1,18.3449,2,0,1,0.4162,8.2334,18.764
18.9745,75.3064,247.1265,1,-3.4611,45.6973,1,0,0.4482,2,0,1,1,4.5287,0,1,54.3529,3,1,0,6.3709,5.4534,20.451
11.7504,59.5975,302.3112,0,-4.0134,32.1084,0,2,4.9744,2,1,0,0,1.5048,0,1,42.9908,0,1,0,3.7855,5.721,11.824
12.2737,89.6554,348.3031,1,-7.7932,28.2862,1,2,7.1308,0,1,1,0,2.1847,1,0,53.4573,0,1,1,5.1927,11.887,24.99
-2.8427,119.5528,457.4399,0,3.0224,24.0072,1,2,2.6864,0,0,0,0,4.0734,1,0,57.3727,3,1,3,1.9829,1.1662,18.6511
15.6619,32.2962,176.9171,0,9.8381,11.7857,0,1,1.6874,1,1,0,0,1.7155,1,1,4.1527,1,1,2,0.921,0.8063,11.8884
15.1896,110.9863,134.8026,0,8.0185,4.2128,1,0,0.7528,2,1,1,0,3.383,1,0,63.7306,2,1,2,5.1265,10.7951,20.3996
0.982,30.3533,350.8848,0,-4.943,22.1168,1,0,8.4202,2,0,0,0,2.8875,0,1,29.9562,3,0,2,0.5677,5.7057,10.481
-0.8464,62.7805,257.6523,1,5.3996,28.0655,2,1,0.5473,0,1,0,0,3.4115,0,0,33.9508,3,0,0,3.3751,3.7009,19.0985
-0.0571,45.1746,165.1611,0,8.7373,25.4725,1,0,6.094,0,1,1,0,4.8643,0,1,77.3698,0,0,3,5.9202,7.0924,10.8461
-0.9589,98.1608,146.8349,0,8.1273,34.7785,2,2,7.6324,1,1,1,0,4.0638,1,1,18.1393,3,0,2,5.7083,4.4833,17.2264
19.3883,34.555,323.5639,0,7.691,9.6049,1,2,7.8048,0,0,1,1,4.9564,1,1,33.8259,2,0,0,6.4113,5.9438,14.4473
2.8593,79.8136,220.1882,1,5.729,17.7101,0,1,6.537,0,1,0,1,1.4889,1,0,6.8021,3,0,0,5.9458,6.6162,15.7728
5.0572,56.5434,498.9706,1,-4.1402,20.7784,0,2,6.528,0,1,0,1,2.8542,0,0,96.572,1,1,4,1.5131,8.3209,24.2284
1.9429,42.0303,262.3603,1,-8.3287,9.3262,2,0,4.7409,1,1,0,1,1.9866,1,1,22.6987,0,0,0,4.4676,2.3476,13.899
33.3134,99.4636,184.9146,0,-0.2436,45.3232,1,0,4.1671,1,0,0,1,3.6641,1,1,87.6544,2,1,4,6.5063,9.5513,16.9097
29.1847,49.5675,351.5396,0,-8.9042,34.0756,1,1,1.3735,1,1,0,0,1.0567,0,0,60.2563,1,0,4,1.7796,10.1841,16.3532
4.2198,50.1308,197.702,1,9.9695,4.5931,1,2,5.3535,1,1,0,0,4.5739,0,0,42.9721,2,1,3,2.5482,2.0508,22.0847
8.1027,54.7569,297.6344,0,-2.8338,35.6399,2,0,0.7103,1,1,1,1,3.4041,1,0,58.1078,1,0,0,6.011,5.8958,16.6946
3.3957,82.809,293.0305,1,9.1668,27.3894,2,0,4.682,2,1,0,1,3.6831,1,0,56.7482,1,1,2,2.8558,3.922,25.6584
14.675,89.3699,281.4231,0,5.4624,26.197,2,0,7.309,0,1,1,0,4.1772,0,1,59.6955,2,0,2,3.7022,2.702,15.5391
-4.2156,31.5842,418.4343,0,-1.7742,49.4893,2,2,4.4286,1,0,0,1,3.9831,0,1,33.8744,1,1,3,6.1719,3.8575,15.4812
21.8547,51.7683,186.6452,1,-7.6338,30.91,2,0,5.0828,1,0,0,0,3.7491,1,1,88.5152,1,1,0,4.2664,8.5004,17.8316
15.9263,68.7874,461.7229,0,-5.2561,44.8364,2,2,8.4221,1,0,1,1,4.7907,1,0,78.0081,1,1,2,5.412,11.7684,26.1477
30.9456,59.8779,416.5362,0,3.4609,45.6774,0,0,6.4658,1,1,1,1,1.9499,0,1,97.7841,0,1,3,4.1724,10.5124,20.2649
1.5757,109.5754,233.2489,0,6.5987,5.0709,0,2,1.276,0,0,0,0,1.38,0,0,83.4075,1,0,0,6.4685,0.5755,6.5119
27.1644,100.8938,172.241,1,9.5888,0.4181,1,0,5.4294,0,0,1,1,3.5256,0,1,36.2722,0,0,4,3.3044,1.3161,17.2648
26.6784,86.3301,211.814,0,-7.3568,21.7633,1,2,3.6458,2,0,1,1,1.2576,1,0,31.7975,1,1,4,4.7433,4.9132,21.1883
0.0872,60.4238,233.0545,0,-6.8811,38.4642,2,1,2.0683,0,1,0,1,3.2168,0,1,46.6691,1,0,3,3.3539,11.0438,13.9908
10.9424,93.0605,322.7733,0,-9.1512,41.2098,0,1,6.4797,1,1,1,0,3.7973,0,1,5.9768,3,0,1,1.3149,0.383,12.7866
1.8061,105.9274,118.5473,0,-4.7927,39.3747,2,1,3.865,1,1,0,1,3.696,0,1,39.3323,1,1,4,5.2637,5.4611,16.3575
5.1888,83.5347,465.7437,1,6.4213,22.3644,0,0,7.6731,1,1,0,0,2.3505,1,1,3.2887,2,1,1,3.8726,11.963,20.0785
5.5298,100.6015,139.4699,1,-6.0349,37.4982,0,2,5.865,1,1,1,0,3.7128,1,0,17.2051,2,0,0,0.1275,4.063,20.4711
17.2495,97.4194,211.7094,1,0.9573,35.9388,0,0,1.0426,0,1,0,0,2.3397,0,1,31.3864,3,0,1,1.5373,11.3037,15.7619
11.4564,81.4564,143.715,0,-1.0719,15.691,0,2,3.5035,0,1,0,1,4.2229,1,1,64.3515,2,1,0,5.3044,9.9666,13.1554
32.9093,58.0965,202.6691,1,-3.4835,8.436,2,2,2.6984,2,1,0,0,4.4879,0,0,97.4085,0,1,2,0.2898,0.2011,23.5229
0.0548,97.1204,435.0695,1,2.3669,31.0709,2,0,1.4997,0,1,0,0,3.6633,1,1,16.1662,3,1,0,1.4422,2.9909,22.4183
33.9477,48.6117,346.0703,0,0.0465,33.8543,2,2,8.0022,1,0,1,1,3.5097,1,0,9.9163,1,1,0,1.407,2.217,23.9641
4.2255,100.154,190.9293,0,-3.3047,28.3985,0,1,3.7853,1,0,0,0,2.1504,1,0,92.4903,2,1,0,1.8229,4.3732,12.7833
25.915,102.4092,448.7034,0,3.777,10.659,1,0,6.1326,0,0,0,1,2.861,1,0,49.694,1,0,4,3.4963,10.6754,17.27
8.5588,103.993,420.2848,1,-4.4006,13.8337,2,1,8.8201,2,0,0,1,1.9207,1,1,61.2188,1,0,3,6.4743,0.9018,18.1652
0.7233,72.5624,401.4597,0,2.8637,35.4243,2,1,5.4301,2,1,0,1,3.8172,0,0,2.0632,1,1,2,5.2875,2.1811,18.6577
29.3156,47.3233,439.0531,1,9.1449,48.1311,1,1,2.5808,0,0,0,1,3.6014,1,0,32.6499,1,1,3,2.9172,0.6679,24.886
7.3544,38.9751,347.8599,0,4.579,47.2418,2,0,7.9068,0,1,1,0,1.4369,1,1,50.4962,0,1,0,3.1879,11.1542,20.808
21.3542,96.9025,300.5749,1,-1.632,25.9829,2,1,4.3575,0,0,0,1,4.5913,0,1,25.9657,2,1,4,0.7507,1.487,23.708
17.6577,109.7635,249.574,0,4.9512,44.328,0,0,5.6384,1,0,0,0,4.9506,0,0,80.5549,0,1,1,4.5022,8.49,13.1886
13.8703,88.5755,189.5056,0,6.1848,1.4726,1,0,9.0208,0,0,0,1,1.5666,0,0,60.6755,1,1,2,5.5636,4.7836,12.5752
14.8328,42.9744,322.9647,1,-3.4832,43.0576,1,1,4.8928,0,0,0,1,2.1022,0,0,95.5342,3,0,4,5.4928,7.7076,19.2787
24.2895,114.1407,455.7969,0,4.1026,23.8075,1,2,3.3469,2,1,0,0,4.286,1,0,69.7352,2,0,3,4.605,5.3452,20.7927
-1.4891,119.0192,337.5927,1,-1.3121,39.0764,2,2,7.2739,2,0,0,0,2.5798,0,1,15.3665,3,0,4,3.9381,1.0803,19.0257
21.7272,69.0041,467.8427,0,6.3704,0.2791,1,0,1.335,1,0,0,0,1.2306,1,0,52.2538,2,1,2,0.1887,0.8164,17.5639
30.8325,83.5343,242.7669,1,-4.0924,43.428,0,1,9.1372,2,1,0,1,4.647,0,1,15.4238,2,1,2,6.5777,3.6689,18.7327
-2.6885,99.9506,378.0552,1,8.7552,29.749,1,0,9.1555,2,0,0,1,3.1013,0,0,86.0881,3,0,0,5.1269,1.0535,17.5086
0.6261,96.2751,359.4662,0,1.4957,12.0115,1,2,5.7941,0,1,0,1,1.1238,0,0,33.0631,1,0,3,1.4291,7.3178,16.9217
23.6653,117.1008,368.1735,0,-2.9339,17.3742,0,0,1.543,2,1,1,0,2.7388,1,1,43.7386,0,1,0,0.5825,0.4299,17.0581
12.4913,40.3395,358.0168,0,-1.6126,10.0333,2,0,4.5209,2,1,0,0,4.3377,1,0,87.1085,2,1,0,1.2544,4.1129,18.3445
11.1419,82.2652,188.6619,1,-3.044,21.2203,0,2,4.2331,2,1,0,1,2.5775,1,0,26.4602,3,0,4,5.0903,7.6733,20.5599
0.4787,92.2738,157.4364,1,-7.0751,16.5003,0,1,2.9831,2,1,1,0,1.5212,1,0,45.9859,1,1,1,5.2906,4.9817,18.2901
15.2708,110.1089,491.4513,1,-8.6302,26.7252,1,2,1.751,2,1,1,1,1.1647,1,1,78.4977,1,0,0,6.8823,3.8243,22.0397
0.0618,108.6699,118.1181,1,-3.5644,40.7392,1,1,2.637,2,0,0,0,4.1175,1,0,6.6158,1,1,4,6.6188,5.5591,18.6123
14.0648,118.02,287.0946,1,-0.8262,49.1138,1,1,5.5553,2,1,1,1,3.0412,1,1,27.7568,1,0,4,3.6111,4.0866,24.3077
25.5446,76.0871,270.0321,1,-2.7637,12.5729,1,2,6.8571,2,0,1,0,2.2817,0,0,11.059,1,0,4,2.4109,9.8699,23.6734
5.3306,104.7685,244.0076,1,-9.7216,5.3254,0,0,9.796,1,1,0,0,4.3053,1,0,74.5061,2,0,0,1.4106,0.7525,14.8411
14.2314,68.4554,412.7935,0,1.5801,19.7834,2,0,2.1576,0,1,1,0,1.4532,0,0,14.6814,0,1,2,1.4245,5.933,21.7626
34.6806,68.0082,398.1401,1,-7.1037,7.1777,2,2,2.0402,2,0,0,1,1.6549,0,0,95.8795,2,1,1,1.1504,5.7072,27.3721
22.466,52.8014,462.09,0,-5.7799,41.712,1,1,1.1703,0,1,1,1,2.556,1,1,38.0481,0,0,3,3.8985,3.7217,17.6301
28.6543,103.6414,258.195,1,-7.585,25.0562,1,2,9.3899,2,1,1,1,1.1566,1,1,52.9157,3,0,2,0.1779,7.0238,27.2711
11.5939,118.7234,325.6718,1,0.4087,30.9981,1,0,3.8185,1,1,1,1,4.4154,0,1,22.2569,0,0,2,2.1257,10.8687,22.7392
25.7144,53.0708,456.9228,1,-8.0968,7.5306,2,0,9.2398,2,0,0,1,2.8326,0,0,84.3468,2,0,1,2.7401,0.4007,19.673
-3.3796,35.0518,497.5392,0,-4.8729,37.4804,0,1,8.8944,1,1,1,1,3.3754,0,0,23.8939,0,0,2,1.1166,1.9793,15.2805
-0.0836,103.3988,487.7177,1,-0.9658,48.6791,0,2,0.4398,2,0,1,1,1.1851,1,1,48.0059,3,0,0,5.8679,4.4243,19.889
3.1228,85.8207,387.1375,1,-6.6458,24.1193,2,0,2.7977,2,1,0,1,4.4652,1,1,96.5839,1,1,3,1.4203,8.9871,26.1332
11.0781,116.3729,157.291,1,-1.0752,48.1229,0,2,3.0252,0,0,0,1,4.8782,0,0,47.2649,3,1,4,5.0858,11.3136,21.115
28.8298,52.7015,109.2744,0,-3.1453,1.7358,2,2,2.7735,2,1,0,1,4.5509,0,0,50.3594,0,0,1,6.056,2.4751,13.6001
8.8506,36.3925,430.0873,0,7.2119,1.7861,0,2,4.2534,2,0,1,1,3.7369,0,0,86.3354,3,0,1,3.6752,3.9295,16.3125
21.1848,74.3198,436.3768,1,5.8981,48.0006,0,1,4.9931,1,1,0,0,4.1679,0,0,89.2098,3,1,4,4.6919,7.3639,24.6978
23.3726,37.6919,398.5444,1,9.8571,35.0133,1,0,7.582,0,0,1,0,4.3944,0,0,70.512,1,0,1,2.5308,6.2926,21.043
18.4473,53.5611,211.9694,1,0.5782,9.4345,2,1,2.677,2,0,1,0,1.8666,0,0,2.2697,2,1,3,6.1791,5.802,22.7374
9.2897,41.338,355.9271,0,1.5079,18.1937,2,0,2.9875,0,1,1,0,1.573,1,1,72.3826,3,0,0,0.469,3.8548,17.0449
18.0821,50.1719,226.4994,1,8.9329,25.3877,1,0,5.9861,0,1,1,1,1.817,1,1,74.6578,0,0,0,4.5372,6.6734,19.0802
8.6906,39.553,280.2593,1,-2.0082,35.1319,1,2,1.7927,2,0,0,1,4.5527,1,0,35.522,3,1,0,2.523,8.04,22.3629
-1.6451,115.8515,252.974,1,1.1137,42.1013,2,2,4.7319,2,0,1,0,2.3462,0,1,63.7356,2,1,2,4.5748,11.4087,25.2081
34.7122,55.0706,465.456,0,-2.4183,4.1328,2,0,2.5099,2,0,0,0,1.613,1,0,27.0384,3,1,3,4.9098,0.7634,18.5126
0.0873,69.9508,193.6629,1,0.9172,32.8287,1,2,1.9799,2,1,1,1,4.9984,1,0,32.6125,2,1,2,4.4543,4.346,26.6388
-2.1061,110.8751,331.0444,1,-8.3847,23.8356,2,2,7.9565,2,0,0,0,1.6729,1,0,35.8007,2,0,0,6.4039,5.6838,18.1542
30.1412,90.9589,244.3926,0,5.6759,29.8811,1,2,7.0712,0,0,0,0,1.4652,0,0,86.9431,1,1,1,4.7807,6.7375,15.7801
7.0734,85.6234,365.2284,1,9.7056,25.4266,2,1,2.4981,1,1,0,0,4.3361,1,1,92.9246,3,0,1,4.1697,7.8336,21.8655
21.0119,93.5007,325.8253,1,-8.6852,22.5347,1,1,4.1517,0,0,1,0,4.3808,0,1,72.2001,3,1,3,1.0138,0.8313,22.3824
8.1602,104.594,469.5911,1,6.0208,10.2756,2,0,1.5422,2,0,1,0,3.1991,0,0,18.6915,1,1,1,2.013,7.8158,27.6096
10.6582,108.9902,140.6449,0,-5.1653,23.6168,2,2,0.5317,0,0,1,1,2.1004,0,0,70.1619,2,0,2,0.2431,7.6321,19.4174
5.4845,87.8376,188.2563,0,-6.0491,9.4828,0,2,5.8522,1,1,0,0,2.2307,0,1,25.5687,2,0,3,2.7565,4.5363,8.9142
8.7218,110.1007,406.5392,1,3.8674,2.2306,2,2,3.6356,0,1,1,1,2.2142,1,1,14.2637,0,0,1,0.8183,9.8182,26.2508
11.428,78.1858,247.5147,0,-9.1174,18.6912,1,1,2.0725,2,0,1,0,4.4623,0,1,51.0482,0,1,1,5.4159,0.9924,11.9285
23.8166,54.9562,166.3135,1,-0.7352,1.2478,0,0,1.1461,2,1,1,0,1.0684,0,0,90.2738,1,0,3,2.4414,8.2945,18.5459
15.4614,109.2069,301.3285,1,-9.9711,28.1272,1,2,6.8003,2,1,1,0,3.8413,1,1,36.9649,0,1,0,4.8209,3.7346,22.618
32.7426,78.7326,360.8568,0,1.0879,3.6196,1,1,2.7146,1,0,1,0,4.8208,0,0,64.2526,3,0,1,6.1114,8.5891,17.1065
-3.3248,111.5524,117.9307,0,-0.7584,21.8777,1,1,9.0739,2,0,1,0,4.0095,1,1,74.9999,0,1,1,4.2536,2.1226,13.169
15.1227,33.6151,216.6488,0,8.3097,49.0071,1,2,1.9281,2,0,1,0,2.9635,0,0,84.7816,0,1,0,1.5777,8.0472,19.1929
18.369,65.7764,423.769,1,4.4054,0.4941,2,2,2.4378,2,1,1,1,1.329,1,0,4.1694,1,1,4,0.9611,7.2928,33.5043
31.8079,115.3025,308.0978,1,-7.4799,18.3427,1,1,8.5173,2,1,1,1,1.1222,1,0,50.4485,1,1,1,2.9485,0.5395,28.3951
-3.0337,52.4685,114.1517,1,-2.9092,33.6631,0,1,5.7243,0,1,0,0,1.8329,1,1,89.7494,3,0,0,0.1577,3.7278,12.6324
17.94,114.7383,212.7804,1,8.6316,7.9458,0,0,1.0838,2,1,1,1,3.4491,0,1,29.3397,3,0,1,1.5186,7.7048,20.7132
29.1452,115.8512,355.6563,0,4.5067,28.0367,1,1,5.4946,0,0,0,1,2.8168,0,0,7.4355,1,1,2,0.1635,5.1409,19.3615
4.6771,109.3928,179.7438,1,1.8855,12.9095,2,1,3.0813,1,1,1,0,3.4073,1,1,37.1539,0,1,0,4.2574,10.965,22.5984
30.0517,80.7301,430.9566,0,1.1814,11.1384,0,0,7.3694,0,0,0,0,1.3431,0,1,71.5434,1,1,2,4.8454,1.0115,10.4447
-4.2383,88.2246,370.6304,1,-2.038,44.7492,2,1,0.7779,0,0,1,0,4.311,0,0,97.6817,3,0,3,5.0072,3.2811,22.1566
24.2982,108.2655,288.5516,1,1.704,10.164,0,1,9.1789,0,0,1,0,3.7163,0,0,56.3306,3,1,3,4.0798,10.6024,23.761
32.3245,99.8307,466.2495,0,5.4333,18.8276,1,0,4.782,0,1,1,0,3.551,0,0,93.0839,3,1,2,2.9965,1.0415,22.8973
21.2879,86.7084,256.7203,0,-7.4492,8.4799,0,0,7.3429,0,0,0,0,1.6908,0,0,93.5329,2,0,3,2.4639,8.4469,10.3823
12.5612,118.4033,194.0294,1,9.3966,14.1944,1,2,7.0466,0,0,1,0,3.1841,0,1,81.4944,0,0,3,1.9538,4.6245,19.1379
